xcord,ycord,data,NN1,NN2,NN3,NN4,NN5,n1,n2,n3,n4,n5,nSum1,nSum2,nSum3,nSum4,nSum5,nrm,cor
384310.260288764,5331236.80820036,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383775.308121379,5329380.77301002,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386715.17372503,5331068.6316695,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
379199.946969311,5331468.00944461,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388554.850019308,5335317.65917761,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384753.123473832,5327457.47146681,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
387523.440050803,5333444.33187449,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391878.325066051,5335939.85465293,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399767.681993787,5331036.48314386,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398478.172648882,5331189.28515388,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399933.648977404,5328051.76837148,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397670.562590379,5329023.4212618,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399571.339675202,5335666.10640935,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388609.32443419,5327599.15620209,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392497.309687144,5327666.11393627,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391529.896735125,5330230.45263733,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399975.039575494,5331997.89021972,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396860.186809837,5332565.72045188,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398392.260780396,5327141.65085892,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
396524.265502535,5330367.06329454,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
403525.066965962,5332885.28874043,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
407080.117199966,5333789.22754722,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409419.79814886,5327151.33918334,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410316.383341924,5335122.79364466,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401962.881705205,5328737.12117915,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406600.847859584,5327527.8787972,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411166.69567165,5332452.48528254,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
403563.897661172,5335276.05828441,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406185.57605501,5330638.66383061,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410965.397302662,5331327.21051192,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401504.031222032,5331455.50629675,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414379.947896773,5330377.97340688,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422598.064443591,5327227.26306441,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414855.634473635,5327876.22201113,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
417146.891269308,5330030.44226267,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
424669.785440184,5328749.30317373,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423944.402139094,5333046.56067042,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418697.535956769,5328462.97934182,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413298.050921917,5332223.02191424,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416972.026682895,5331266.95469506,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
413777.491908577,5333570.95785684,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423480.718000572,5328577.19136567,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416491.979193401,5328304.60162425,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
420037.57840118,5334361.59189978,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
417164.272973757,5336214.56174875,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
419689.924967393,5332910.15546036,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
424624.236071873,5329927.14414908,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
360759.605747063,5322634.46301878,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
360759.605747063,5322634.46301878,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
358635.15766852,5325125.17437866,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
356179.248544774,5319572.3574905,nn,nd,nn,nd,nd,nd,0,1,0,0,0,0,1,1,1,1,0.2,-0.2
361775.400631526,5321182.04458426,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
360362.9990299,5324049.74434106,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
359657.158845293,5321465.83716159,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
358401.369164466,5320692.63296684,nd,nd,nd,nn,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
361065.222198466,5324692.14989373,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
358541.57900503,5324081.01289179,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
357395.896774874,5320939.92328753,nd,nd,nn,nd,nd,nn,1,0,1,1,0,1,1,2,3,3,0.6,0.4
363634.005460046,5321643.58879172,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
363855.83104493,5323071.7346374,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386332.198714481,5328763.52095462,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373808.607209036,5324504.44725003,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
371455.892349983,5318230.68719117,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373227.975391613,5318898.53461117,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
371827.701768402,5321315.86630125,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
367692.817990604,5324780.11794654,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366281.646249937,5323656.3414582,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
375417.013642615,5319514.4914019,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373260.624302885,5319668.39660994,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
371913.218431913,5319899.54014974,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373630.892087927,5322323.36517382,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
368715.936426166,5325873.05903983,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378126.451651737,5326707.22745244,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
381864.05720327,5322237.00013448,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
379403.712559225,5318305.30392472,ng,nd,nd,nd,nd,nd,0,0,0,0,0,0,0,0,0,0,0,-0.5
374139.7222753,5327295.96945851,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
386750.889720477,5324395.60073819,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380344.621782497,5326569.32639513,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
381381.964009856,5319869.71118953,nd,nd,nd,ng,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
381676.225934818,5326901.94674695,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
381931.270618944,5325032.03312157,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383662.529351546,5320361.22828216,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
384971.548009486,5317941.0223268,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
387277.560423642,5327073.70944663,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395161.098450993,5322297.87915254,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398750.890188225,5318921.46192959,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399053.665000923,5322269.24997293,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397527.730653147,5324738.88739061,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
398902.966448434,5326069.75206384,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390317.065957414,5319395.33336947,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390825.332520046,5325995.49362758,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392090.853063462,5319194.97682573,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
393533.684714007,5318519.88105062,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
391525.101497987,5321823.97160705,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
388286.775728101,5320439.55280388,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392377.544885869,5317933.2509055,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
389118.489865188,5317662.74878024,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411630.047062615,5318076.4389122,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412517.799440649,5326053.76665199,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
407738.15662923,5320578.92852822,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402212.036715969,5319054.97179707,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410728.697196289,5322429.35954531,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410591.621929272,5324826.1252378,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
405121.535294062,5322607.12412189,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409123.017332864,5323038.20759459,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410568.537739878,5318844.36801153,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
409035.83928007,5323792.22463847,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
405103.238412468,5325691.40968897,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404455.111058215,5319693.17913727,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
401729.992780243,5322878.75434089,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
415115.422136697,5319809.27591706,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416012.318830601,5320559.81817333,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
419840.571014921,5320738.56570181,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421740.154194192,5321602.8022829,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422796.476480384,5322157.66667393,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416011.870905906,5321752.65857559,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423951.926569362,5317095.39999041,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414405.970910949,5324042.00345048,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
416553.651055999,5324457.26300314,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
419905.819784665,5325252.12728719,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418970.883440887,5326045.65542777,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418235.513824912,5322584.33131997,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
348089.909331976,5310423.95611396,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
347994.741083538,5316244.13693525,nd,nd,nd,nd,nn,nn,1,1,1,0,0,1,2,3,3,3,0.6,0.4
360321.364578795,5312012.78214478,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
362499.448368714,5311427.71690001,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
362715.435339094,5318253.74671636,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
356228.831131975,5317676.11620977,nn,nn,nd,nd,nd,nd,1,0,0,0,0,1,1,1,1,1,0.2,-0.2
353303.758733248,5318621.89971775,nd,nn,nn,nd,nd,nd,0,0,1,1,1,0,0,1,2,3,0.6,0.4
362572.889414808,5309399.86516321,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
361786.319695879,5311352.48342235,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
359763.202274519,5311611.55159577,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372863.823928136,5313222.30079307,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
367114.497420374,5316304.46262351,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
370061.76019603,5313033.55297123,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
365519.214716751,5315028.26020562,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372580.844705105,5309747.0681468,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
363865.152021837,5311073.91185442,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
368161.74302002,5309938.7475157,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
367980.659783563,5310287.60468323,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
368207.426953668,5314024.21653966,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
368207.426953668,5314024.21653966,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
364526.66513868,5309907.39611608,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372437.107771159,5316410.80081133,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372437.107771159,5316410.80081133,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
387180.683845441,5314695.1334012,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
379546.436147001,5312752.83475529,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
378929.538564702,5311296.95932826,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
379146.037107024,5311859.47857361,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380464.007536726,5316008.22391584,nd,nd,nd,ng,nd,nd,1,1,0,1,1,1,2,2,3,4,0.8,0.7
378929.538564702,5311296.95932826,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385262.803582507,5310950.53541839,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380152.65189532,5313709.75214094,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
380152.65189532,5313709.75214094,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390860.236281177,5313935.96041233,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399958.437669092,5314882.40333838,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
399144.705840531,5310101.5884666,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
397458.047153041,5310200.28235364,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392476.647008552,5316170.2890007,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
395555.984276979,5314895.03190568,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
392610.166597661,5309920.57967627,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
390879.985172329,5309419.41094944,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402133.772299212,5310323.5409635,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402133.772299212,5310323.5409635,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411439.130139317,5311046.80710366,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
403812.654294625,5309805.00111052,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406130.791270423,5308149.23875882,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404914.973881596,5310234.73330903,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
406983.014545993,5310530.04762473,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
407579.775817871,5312852.81032465,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
407744.079517789,5312482.19949736,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408905.473603234,5312309.18369763,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412633.240067939,5312169.15984733,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412317.812829789,5313227.83087703,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
410868.225128458,5314694.18253522,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
412083.937310457,5315804.95870251,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404186.43316702,5315115.06622507,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
404209.975162542,5317155.82204867,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
402880.781175452,5313643.88841573,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
403988.138313592,5312489.12252404,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
400849.070249427,5315711.921596,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408796.68296677,5308123.13392085,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
408796.68296677,5308123.13392085,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
411092.590585111,5309546.92030003,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
400999.094819766,5308848.74040129,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418162.469936368,5314412.40773552,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418135.49716915,5315454.4159455,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421135.060314481,5317326.7716844,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
422466.792509646,5315064.25725175,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421661.969165798,5314329.24721737,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
423838.139057157,5313570.80762457,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421814.688293973,5312768.65290675,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
421202.489820196,5309220.87142713,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
414783.902624969,5309397.78441068,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
418509.059728163,5312901.1971316,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
348703.633609055,5308290.2998201,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
349476.371989206,5306727.55741367,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
349611.129696505,5305498.48305172,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
348566.280709847,5304108.94709446,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
347125.191094579,5305270.18431124,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
351300.792255279,5304967.60330281,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
350829.168746121,5303913.25793804,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
353030.550869379,5303149.52528072,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
355653.110581023,5300709.14070391,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
352830.341804987,5304132.14990301,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
354049.727347358,5302673.29171586,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
358168.988209367,5303991.88287189,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
362238.814433688,5307367.28561387,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
354827.059945889,5304806.67772925,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
363971.258842258,5306733.47464098,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
363971.258842258,5306733.47464098,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366301.148409903,5307790.99561499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
367574.596204817,5305162.94004612,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366128.365903425,5303854.14168367,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366301.148409903,5307790.99561499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366484.197239349,5300992.58380438,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372919.409163844,5299281.93619531,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
369825.991945586,5302212.88127097,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
373203.056084436,5304120.33554072,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
371577.358911234,5305221.49874343,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
369487.848113191,5306981.88890389,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
372375.607240932,5307733.44210494,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366301.148409903,5307790.99561499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366301.148409903,5307790.99561499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366301.148409903,5307790.99561499,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
370762.82321414,5302745.59498601,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376921.930274095,5302631.10094238,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
384289.675363713,5302840.17508507,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
385403.911445838,5305078.31926886,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
383974.222048779,5307391.72654167,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
377398.752841512,5307746.78757434,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
376905.517714078,5306211.75264893,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
367787.061549389,5270255.60502522,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
370425.251084569,5271480.65658156,nd,nd,nd,ng,nd,ng,1,1,0,1,0,1,2,2,3,3,0.6,0.4
373624.696836275,5271622.83642884,ng,ng,ng,ng,nd,ng,1,1,1,0,1,1,2,3,3,4,0.8,0.7
372174.5264585,5269190.5386133,ng,ng,nd,ng,nd,ng,1,0,1,0,1,1,1,2,2,3,0.6,0.4
363641.193361797,5269171.24091442,nd,nd,nd,nd,nd,nd,1,1,1,1,1,1,2,3,4,5,1,1
366056.054639596,5266105.40335473,nd,nd,nd,nd,nd,ng,1,1,1,1,0,1,2,3,4,4,0.8,0.7
