"","utm_x","utm_y","l).Hunde","class","n_places","new"
"1293",426212.655344453,5352673.43177714,"Hind","nd",1,"nd"
"1294",426323.042216739,5296868.86935606,"Hünd (m) , hünd","nd, nd",2,"nd"
"1296",426533.359799489,5267166.42069184,"Hünd","nd",1,"nd"
"1297",426536.998907812,5405208.72367581,"Hu¯nd","nd",1,"nd"
"1298",426609.687796431,5374811.28105818,"Hinnd","nd, nn",1,"nd, nn"
"1299",426685.097871983,5278922.41857777,"Hünd","nd",1,"nd"
"1300",426966.278197862,5397512.96254215,"Hund","nd",1,"nd"
"1301",427000.320676232,5359844.79567519,"Hind","nd",1,"nd"
"1302",427013.696229378,5400418.50947428,"d'Hund","nd",1,"nd"
"1303",427081.021612226,5271731.30176742,"Hünd","nd",1,"nd"
"1304",427116.955322618,5408112.89359542,"Hend","nd",1,"nd"
"1305",427166.743474126,5361560.23218132,"Hind","nd",1,"nd"
"1306",427184.430443426,5407093.61972989,"d'Hund","nd",1,"nd"
"1307",427190.038339789,5347299.19963946,"Hind, Hind","nd, nd",2,"nd"
"1309",427203.064124533,5382043.19317812,"Hund","nd",1,"nd"
"1310",427211.323977299,5332594.97770216,"die Hund","nd",1,"nd"
"1311",427225.21759771,5418763.58318169,"Hund","nd",1,"nd"
"1312",427244.635180895,5270622.16737518,"Hünd","nd",1,"nd"
"1313",427292.157595316,5357308.60665479,"Hund, Hünd","nd",1,"nd"
"1314",427431.340166922,5371682.28406088,"k.A., k.A.","0, 0",2,"0"
"1316",427433.467745023,5377594.40149963,"k.A.","0",1,"0"
"1317",427495.756989164,5364537.60057628,"Hund","nd",1,"nd"
"1318",427513.607427383,5397577.01157626,"Hund","nd",1,"nd"
"1319",427721.237598818,5341021.51973828,"Hint, d'Hend","nd, nd",2,"nd"
"1321",427732.514213499,5376276.5023598,"Hunde","nd",1,"nd"
"1322",427744.319956736,5390584.41677156,"Hüind, Hund","nd, nd",2,"nd"
"1324",427757.855135686,5268887.35732372,"Hund","nd",1,"nd"
"1325",427954.915007983,5354426.44665547,"Hund","nd",1,"nd"
"1326",427975.803159651,5320888.68546494,"Hund","nd",1,"nd"
"1327",428031.806746362,5318514.6713082,"Hund","nd",1,"nd"
"1328",428069.686104172,5380019.82604492,"Hünd","nd",1,"nd"
"1329",428107.913472441,5421636.13236973,"d'Hund","nd",1,"nd"
"1330",428123.424148706,5335313.65252099,"Hund","nd",1,"nd"
"1331",428224.165697232,5410464.43262439,"Hund","nd",1,"nd"
"1332",428314.246915998,5274616.01349231,"d'Hund","nd",1,"nd"
"1333",428354.066602432,5357278.43167404,"Hünd","nd",1,"nd"
"1334",428391.559313186,5360366.23506456,"Hund","nd",1,"nd"
"1335",428463.67896917,5279376.0260271,"Hünd, Hünd","nd, nd",2,"nd"
"1337",428699.623647928,5384086.3173148,"Hind","nd",1,"nd"
"1338",428820.356365848,5315035.50762006,"Hund","nd",1,"nd"
"1339",428838.054791558,5378932.81139481,"Hind","nd",1,"nd"
"1340",428839.177474053,5333908.47267486,"Hund, Hünd","nd",1,"nd"
"1341",428986.078705326,5420264.01052057,"d'Hond","nd",1,"nd"
"1342",428987.234938267,5421789.38532893,"Hund","nd",1,"nd"
"1343",429154.889029341,5328161.83595839,"Hind","nd",1,"nd"
"1344",429367.048284565,5412228.7058739,"Hund","nd",1,"nd"
"1345",429415.721861538,5269627.36057045,"Hund","nd",1,"nd"
"1346",429424.754443187,5267885.49364706,"die Hünd","nd",1,"nd"
"1347",429426.957776036,5375629.16267556,"Hund","nd",1,"nd"
"1348",429446.617124321,5271684.42363525,"Hünd","nd",1,"nd"
"1349",429546.877834834,5409096.77497492,"Hund","nd",1,"nd"
"1350",429728.183913474,5417422.85520052,"Hund","nd",1,"nd"
"1351",429739.836687759,5399791.07983095,"Hind","nd",1,"nd"
"1352",429848.983091372,5280178.36631511,"Hünd","nd",1,"nd"
"1353",429940.647752749,5389543.80399091,"Hund","nd",1,"nd"
"1354",429983.428895363,5381195.27969109,"Hünnd","nd, nn",1,"nd, nn"
"1355",430059.435450989,5363589.33224096,"d'r Hund","nd",1,"nd"
"1356",430087.855198104,5386038.89286079,"Hund, Hünd","nd",1,"nd"
"1357",430097.155347181,5401852.2573098,"Hund, Hind","nd",1,"nd"
"1358",430169.677921272,5350638.01514675,"d'Hünd","nd",1,"nd"
"1359",430187.939200126,5274318.71790826,"d'Hund (m) ","nd",1,"nd"
"1360",430202.573253623,5275665.71907279,"Hunde  ","nd",1,"nd"
"1361",430270.079183071,5426558.34445659,"Hund","nd",1,"nd"
"1362",430302.479937185,5353364.42487795,"Hunde, d'Hind","nd",1,"nd"
"1363",430326.453542838,5286997.52471575,"Hünd","nd",1,"nd"
"1364",430400.278647986,5379588.12606521,"Hünd","nd",1,"nd"
"1365",430426.310361417,5296433.47913227,"Hund","nd",1,"nd"
"1366",430566.371279858,5356638.41119321,"Hünd","nd",1,"nd"
"1367",430568.556672774,5403594.07776892,"Hund, d'Hund","nd",1,"nd"
"1368",430645.169183689,5279578.59255959,"Hünd","nd",1,"nd"
"1369",430676.905057783,5393217.86603384,"Hund","nd",1,"nd"
"1370",430761.320315981,5276907.30153881,"Hünd","nd",1,"nd"
"1371",430763.30311906,5283381.99070105,"Hund","nd",1,"nd"
"1372",430802.682825601,5398339.24241789,"Hund","nd",1,"nd"
"1373",430830.948997017,5270997.59528987,"Hund","nd",1,"nd"
"1374",430831.319748072,5406007.79529061,"Hind","nd",1,"nd"
"1375",430917.112606897,5378651.26286581,"Hund, d'Hund","nd",1,"nd"
"1376",430926.8509775,5372145.42014275,"Hunde","nd",1,"nd"
"1377",430964.756189446,5335980.08030174,"Hind","nd",1,"nd"
"1378",430996.600013325,5310060.17162839,"d'Hund","nd",1,"nd"
"1379",431004.291045057,5386605.67875576,"Hund, Hind","nd",1,"nd"
"1380",431071.584514616,5383012.86802149,"Hund, Hi°nd","nd",1,"nd"
"1381",431073.56751553,5345720.12663246,"d'Hund","nd",1,"nd"
"1382",431294.151393982,5349298.1121572,"k.A.","0",1,"0"
"1383",431360.145067659,5396659.20755404,"Hund","nd",1,"nd"
"1384",431624.460267725,5414097.27391022,"Hund","nd",1,"nd"
"1385",431668.954802661,5419516.65914368,"Hund","nd",1,"nd"
"1386",431799.771157934,5281801.35356276,"Hünd","nd",1,"nd"
"1387",431905.242840092,5272650.01294458,"Hünd","nd",1,"nd"
"1388",431937.787356794,5422148.30040572,"Hund","nd",1,"nd"
"1389",431949.299071046,5375753.82998332,"d'Hünd","nd",1,"nd"
"1390",431964.002065595,5361054.85534936,"Hund, k.A.","nd, 0",2,"0, nd"
"1392",432051.158710638,5347836.08989967,"Hunde","nd",1,"nd"
"1393",432052.790485326,5425445.57989802,"Hund","nd",1,"nd"
"1394",432219.797990411,5269182.86396453,"Hünnd, Hünd","nd, nn, nd",2,"nd, nn"
"1396",432246.524945071,5385544.44814863,"Hund","nd",1,"nd"
"1397",432306.560261894,5317538.99413379,"Hund, Hund","nd, nd",2,"nd"
"1399",432336.549409308,5302219.87868282,"Hund","nd",1,"nd"
"1400",432468.61521327,5356116.33199158,"Hunde, Hind","nd, nd",2,"nd"
"1402",432469.542124667,5325556.20400305,"Hind","nd",1,"nd"
"1403",432563.277531374,5334205.73338062,"Hund","nd",1,"nd"
"1404",432574.999948819,5286511.90437313,"Hünd","nd",1,"nd"
"1405",432613.592398154,5371958.30015422,"Hund, Hind, dr Hund, d'Hind","nd",1,"nd"
"1406",432636.947277651,5353065.03643862,"Hind","nd",1,"nd"
"1407",432708.482605039,5412468.68616993,"Hund","nd",1,"nd"
"1408",432725.43485524,5389716.56014059,"Hund","nd",1,"nd"
"1409",432730.723586543,5378683.81140089,"Hund","nd",1,"nd"
"1410",432908.831539489,5408323.84127014,"Hend","nd",1,"nd"
"1411",432914.756513062,5397724.33977988,"Hund","nd",1,"nd"
"1412",433054.925142047,5283188.41028821,"Hünd","nd",1,"nd"
"1413",433089.015857809,5270598.90429418,"Hund, Hünd","nd",1,"nd"
"1414",433094.245776242,5387719.94739206,"Hund","nd",1,"nd"
"1415",433106.789864019,5306274.81742017,"k.A.","0",1,"0"
"1416",433369.008835443,5273779.07564421,"Hund, Hünd","nd",1,"nd"
"1417",433438.982339749,5300790.93638061,"d'Hund","nd",1,"nd"
"1418",433539.922919336,5400204.96852195,"Hund","nd",1,"nd"
"1419",433621.120560352,5395886.0124015,"Hund","nd",1,"nd"
"1420",433787.634246354,5345171.02978676,"d'Hind","nd",1,"nd"
"1421",433974.110117927,5381258.27724627,"Hund ","nd",1,"nd"
"1422",434051.41245933,5348589.615288,"d'Hund","nd",1,"nd"
"1423",434103.493446987,5320268.20260523,"dr Hund","nd",1,"nd"
"1424",434214.09831924,5386958.54924142,"Hind","nd",1,"nd"
"1425",434313.984858521,5416122.82528393,"Hund","nd",1,"nd"
"1426",434327.103957629,5287194.3115361,"Hünd","nd",1,"nd"
"1427",434363.596115371,5420517.07551978,"d'Hund","nd",1,"nd"
"1428",434375.447229228,5284637.23553655,"k.A.","0",1,"0"
"1429",434380.390726966,5283015.45643339,"k.A.","0",1,"0"
"1430",434394.866673663,5298400.15936514,"der Hund, Hind","nd",1,"nd"
"1431",434406.105377552,5394688.33717503,"Hunde","nd",1,"nd"
"1432",434426.905081526,5424766.66221134,"Hund, Hund, Hund","nd, nd, nd",3,"nd"
"1435",434530.099861512,5302211.27674137,"Hund","nd",1,"nd"
"1436",434568.258119977,5405221.27564697,"d'Hund","nd",1,"nd"
"1437",434605.603532799,5374580.7213591,"Hünd","nd",1,"nd"
"1438",434647.647267201,5290154.05486736,"Hund","nd",1,"nd"
"1439",434679.49927698,5391115.39820548,"Hund ","nd",1,"nd"
"1440",434702.038382353,5339512.26549544,"Hünd, Hünd","nd, nd",2,"nd"
"1442",434903.683032075,5396347.91226162,"Hund","nd",1,"nd"
"1443",434921.971080993,5275006.42378629,"d'Hünd","nd",1,"nd"
"1444",434955.245927853,5382351.90000085,"Hünd","nd",1,"nd"
"1445",435089.045919793,5277254.26467406,"Hund","nd",1,"nd"
"1446",435295.246878056,5385625.29546501,"Hünd","nd",1,"nd"
"1447",435367.351239478,5358222.54807582,"Hund, Hund, Hund, Hund, Bauser","nd, nd, nd, nd",4,"nd"
"1451",435523.880008159,5316750.58044884,"Hunde","nd",1,"nd"
"1452",435642.420301139,5310868.99682176,"Hind","nd",1,"nd"
"1453",435663.264979554,5272249.43382747,"Hünd","nd",1,"nd"
"1454",435666.414196714,5389269.67649584,"Hune, Hind","nd",1,"nd"
"1455",435758.818251341,5321547.79095159,"Hind","nd",1,"nd"
"1456",435878.813254295,5282120.62929304,"Hund","nd",1,"nd"
"1457",435890.837240969,5283618.82981412,"Hünd","nd",1,"nd"
"1458",435951.920835727,5398917.27596547,"Hunde","nd",1,"nd"
"1459",435963.223040219,5274985.99521437,"Hund","nd",1,"nd"
"1460",436033.656067919,5422811.22519049,"Hund","nd",1,"nd"
"1461",436204.74691182,5301811.27733929,"d'Hind","nd",1,"nd"
"1462",436300.131243285,5380761.25392542,"Hind","nd",1,"nd"
"1463",436372.721645405,5278627.26320461,"Hünd","nd",1,"nd"
"1464",436414.767924935,5393951.48978288,"Hünd","nd",1,"nd"
"1465",436426.893378493,5305818.22059646,"d'Hund, Hind","nd, nd",2,"nd"
"1467",436501.196040752,5410692.12434321,"Hungd","ng",1,"ng"
"1468",436571.543594928,5371756.85657091,"Hund, Hünd","nd",1,"nd"
"1469",436688.547274392,5425218.50143203,"Hund","nd",1,"nd"
"1470",436713.208151848,5399394.4511739,"Hund","nd",1,"nd"
"1471",436814.138733759,5388102.70249789,"die Hinn","nn",1,"nn"
"1472",436883.061304218,5408121.88437357,"Hunde","nd",1,"nd"
"1473",437015.384464548,5401158.69504709,"Hund","nd",1,"nd"
"1474",437234.977555595,5299289.00323655,"d'Hind","nd",1,"nd"
"1475",437334.878711879,5389875.60670413,"Hind","nd",1,"nd"
"1476",437387.023119858,5287103.80974465,"Hünd","nd",1,"nd"
"1477",437458.985392162,5285709.18350978,"Hünd","nd",1,"nd"
"1478",437464.031861054,5419071.65823186,"Hund","nd",1,"nd"
"1479",437474.243303364,5280641.61033354,"Hünd, Hünd","nd, nd",2,"nd"
"1481",437527.664962738,5331390.34385286,"Hund","nd",1,"nd"
"1482",437564.870267594,5314607.17303327,"Hund ","nd",1,"nd"
"1483",437761.416028041,5289290.60017086,"d'Hu<U+0307>nd","nd",1,"nd"
"1484",437777.553656968,5278678.76521687,"Hünd","nd",1,"nd"
"1485",437798.977663816,5273157.69874118,"Hund","nd",1,"nd"
"1486",437840.232516327,5420414.89935177,"k.A.","0",1,"0"
"1487",437948.286957104,5412352.36407174,"die Ha°nde","nd",1,"nd"
"1488",438014.740373522,5379776.07634265,"Hind","nd",1,"nd"
"1489",438097.026632824,5367343.28768238,"Hund","nd",1,"nd"
"1490",438158.837681082,5414735.83826653,"Heind, Hound","nd",1,"nd"
"1491",438226.554359189,5394407.06825309,"Hünd","nd",1,"nd"
"1492",438228.005345913,5369248.3657223,"Hund","nd",1,"nd"
"1493",438255.174130814,5397607.38527119,"Hind","nd",1,"nd"
"1494",438263.925385025,5349690.69361915,"Hund","nd",1,"nd"
"1495",438374.150740745,5294254.81875613,"Hünd","nd",1,"nd"
"1496",438400.804621822,5319350.14581292,"Hund","nd",1,"nd"
"1497",438455.406681791,5304623.54025018,"d'Hünd","nd",1,"nd"
"1498",438464.620464083,5275902.70527692,"Hünd","nd",1,"nd"
"1499",438487.193646322,5296294.39622517,"Hünd","nd",1,"nd"
"1500",438513.72722489,5395765.76377539,"Hund","nd",1,"nd"
"1501",438567.050611337,5348224.50672353,"Hund","nd",1,"nd"
"1502",438680.572389187,5402335.31640145,"Hind","nd",1,"nd"
"1503",438685.336878569,5401562.61496046,"Hund","nd",1,"nd"
"1504",438913.812707916,5285472.50594343,"Hünd","nd",1,"nd"
"1505",438949.090265211,5364896.16061398,"Hind","nd",1,"nd"
"1506",439085.098846656,5280486.69005889,"d'Hünd (m) ","nd",1,"nd"
"1507",439412.511069462,5278261.37462469,"Hünd","nd",1,"nd"
"1508",439662.734608767,5398346.91243114,"Hind","nd",1,"nd"
"1509",439703.541473099,5336336.97401251,"Hund, d'Hund","nd",1,"nd"
"1510",439852.618595958,5390672.97561012,"Hundä","nd",1,"nd"
"1511",439883.627605392,5400565.7482629,"Hind","nd",1,"nd"
"1512",439965.345987381,5396664.9763881,"Hünd","nd",1,"nd"
"1513",440027.000438893,5424994.69259688,"Hund, Hundä","nd",1,"nd"
"1514",440280.210454725,5302015.58920238,"d'Hünd","nd",1,"nd"
"1515",440413.229578892,5374943.33098575,"Hünd","nd",1,"nd"
"1516",440521.530664402,5392437.90378246,"Hund, Hunde, Hunde","nd, nd, nd",3,"nd"
"1519",440622.021421163,5332497.90362453,"Hond","nd",1,"nd"
"1520",440742.033788681,5328133.66902067,"Hind, d'Hünd","nd",1,"nd"
"1521",440866.993055171,5322414.408094,"Hund","nd",1,"nd"
"1522",440919.997461305,5369097.32406719,"die Hund","nd",1,"nd"
"1523",440958.325504566,5406485.34037568,"d'Hind","nd",1,"nd"
"1524",440958.390900863,5289518.38498225,"Hünd","nd",1,"nd"
"1525",440976.806109304,5274776.33279877,"Hund","nd",1,"nd"
"1526",440993.472887896,5282418.81484806,"Hünd","nd",1,"nd"
"1527",441194.650715997,5380481.27408599,"Hind, Hind","nd, nd",2,"nd"
"1529",441201.170546071,5306886.92408234,"Hind, Hünd","nd",1,"nd"
"1530",441337.463445999,5416698.17295255,"der Hund","nd",1,"nd"
"1531",441371.212459078,5344445.46035945,"Hunde","nd",1,"nd"
"1532",441423.411487906,5411900.12232945,"Hünd, Hund","nd, nd",2,"nd"
"1534",441499.380591097,5364432.36756325,"k.A.","0",1,"0"
"1535",441518.000783905,5278682.21456862,"Hünd","nd",1,"nd"
"1536",441949.618100534,5351875.15014127,"Hunde, Hunde","nd, nd",2,"nd"
"1538",441966.527280042,5286521.58297698,"Hünd","nd",1,"nd"
"1539",442085.992727142,5420520.29555302,"die Hund","nd",1,"nd"
"1540",442213.471435199,5350259.49996994,"Hund, Hund","nd, nd",2,"nd"
"1542",442400.941611436,5420024.52419265,"Hünd","nd",1,"nd"
"1543",442603.299903566,5410572.688235,"Hund, Hind","nd",1,"nd"
"1544",442637.411162106,5337686.26374181,"Hund, Hind","nd",1,"nd"
"1545",442767.767441266,5340309.43972708,"d'Hund","nd",1,"nd"
"1546",442824.040993887,5340142.13573531,"Hu°nde","nd",1,"nd"
"1547",442825.507717507,5331070.41886372,"Hund","nd",1,"nd"
"1548",442870.557621026,5406210.88684548,"k.A.","0",1,"0"
"1549",442972.85974214,5278637.76707609,"Hünd","nd",1,"nd"
"1550",443074.466466832,5321811.85470808,"Hund","nd",1,"nd"
"1551",443075.361898007,5307645.09162492,"Hund","nd",1,"nd"
"1552",443229.184818699,5280280.26697661,"Hünd","nd",1,"nd"
"1553",443229.186486634,5404357.34018588,"Hund","nd",1,"nd"
"1554",443240.930671634,5310800.24325187,"Hind","nd",1,"nd"
"1555",443440.279483777,5276740.3442985,"Hünd","nd",1,"nd"
"1556",443638.023682029,5315051.35346134,"Hund","nd",1,"nd"
"1557",443715.703207109,5415882.08822985,"Houn","nn",1,"nn"
"1558",443757.106089441,5366876.23579641,"Hünd","nd",1,"nd"
"1559",444038.99857983,5345689.21134925,"Hond","nd",1,"nd"
"1560",444217.406481238,5401358.01809473,"Hind, Hind, Hind, Hind, Hünd","nd, nd, nd, nd",4,"nd"
"1564",444308.741795064,5422327.53177578,"Houd","0",1,"0"
"1565",444323.672055811,5307234.97510236,"Hund","nd",1,"nd"
"1566",444333.178813748,5317099.8454456,"Hund, Hind","nd",1,"nd"
"1567",444341.78439791,5282636.98930296,"Hünd","nd",1,"nd"
"1568",444511.414498107,5398243.44705678,"Hund","nd",1,"nd"
"1569",444522.534418894,5352194.07080669,"Hünd","nd",1,"nd"
"1570",444623.239352899,5280435.77498855,"Hünd","nd",1,"nd"
"1571",444699.120857121,5291545.57848862,"3 Hind, d'Hünd","nd, nd",2,"nd"
"1573",444708.599901716,5401903.4388933,"Hind","nd",1,"nd"
"1574",444717.979893073,5324832.58642966,"Hund","nd",1,"nd"
"1575",444786.726722989,5334120.23945,"Hund","nd",1,"nd"
"1576",444817.32860085,5331123.12485266,"Hund","nd",1,"nd"
"1577",444835.560153004,5411854.23144733,"Hund","nd",1,"nd"
"1578",444980.535556565,5299863.69069603,"Hünd","nd",1,"nd"
"1579",445064.902357703,5288871.1575116,"Hünd","nd",1,"nd"
"1580",445278.509993209,5319707.36682542,"Hund, Hind","nd",1,"nd"
"1581",445286.603867727,5408623.59015043,"Hind","nd",1,"nd"
"1582",445296.955537901,5417829.65545525,"Hunde","nd",1,"nd"
"1583",445382.553162974,5312206.76059622,"Hund","nd",1,"nd"
"1584",445409.065128604,5421115.94802067,"Hunde","nd",1,"nd"
"1585",445422.507147947,5337923.53480556,"Hond","nd",1,"nd"
"1586",445701.425234372,5399325.69890809,"Hind, Hund","nd, nd",2,"nd"
"1588",445898.510995362,5348837.09652789,"Hund, Hünd","nd",1,"nd"
"1589",445942.952208628,5389817.33405998,"Hund","nd",1,"nd"
"1590",446048.995418743,5275919.77565826,"Hünd","nd",1,"nd"
"1591",446248.574490734,5385499.99966258,"Hünde","nd",1,"nd"
"1592",446289.802782799,5403254.3232244,"Hind","nd",1,"nd"
"1593",446384.901943028,5285944.47041646,"Hünd","nd",1,"nd"
"1594",446409.954964942,5424358.04206489,"Hund","nd",1,"nd"
"1595",446422.882289779,5420075.5190365,"Hunde","nd",1,"nd"
"1596",446833.939211122,5285185.64032231,"Hu<U+0311>nd","nd",1,"nd"
"1597",446843.798067477,5408664.14069152,"Hind","nd",1,"nd"
"1598",446929.541252831,5413280.26574789,"Houn ","0",1,"0"
"1599",447052.730794452,5273029.63798873,"Hünd","nd",1,"nd"
"1600",447052.934896898,5310938.46075926,"d'Hund","nd",1,"nd"
"1601",447262.240293818,5304589.71847278,"Hunde","nd",1,"nd"
"1602",447354.091072572,5358534.46484425,"Hind","nd",1,"nd"
"1603",447379.082158938,5299029.95761754,"Hund","nd",1,"nd"
"1604",447445.971563063,5312684.41681025,"d'Hund","nd",1,"nd"
"1605",447517.400119211,5409658.3076335,"d Hünd","nd",1,"nd"
"1606",447555.797621653,5353429.1849083,"Hund","nd",1,"nd"
"1607",447707.939456519,5275517.85561372,"Hünd","nd",1,"nd"
"1608",447740.75855864,5270711.58899206,"Hünd","nd",1,"nd"
"1609",447805.035243716,5281315.54291658,"Haund","nd",1,"nd"
"1610",447896.185644487,5277831.36151381,"Hünd","nd",1,"nd"
"1611",447941.803023953,5423256.21075682,"Hunde","nd",1,"nd"
"1612",448197.824304265,5321556.59510894,"Hund","nd",1,"nd"
"1613",448436.875601831,5300761.05333832,"Hind","nd",1,"nd"
"1614",448475.635786767,5288710.9297352,"Hund, Hünd","nd",1,"nd"
"1615",448540.399117772,5329409.98574854,"Hünd","nd",1,"nd"
"1616",448677.6155886,5349031.45915564,"d'Hund","nd",1,"nd"
"1617",448838.119801059,5271602.14393155,"Hund","nd",1,"nd"
"1618",448885.152334451,5285416.1981302,"Hünd","nd",1,"nd"
"1619",448995.587971764,5279449.92951901,"Hund","nd",1,"nd"
"1620",449008.226878341,5369029.7436438,"d'Hund","nd",1,"nd"
"1621",449070.158341966,5315948.84553773,"Hund","nd",1,"nd"
"1622",449164.284352462,5401755.59333074,"Hünd","nd",1,"nd"
"1623",449196.261715596,5334534.00106766,"Hond","nd",1,"nd"
"1624",449263.918204402,5406661.7002114,"Hind","nd",1,"nd"
"1625",449293.38039345,5326937.83563798,"Hond","nd",1,"nd"
"1626",449416.314320187,5410840.31129113,"k.A.","0",1,"0"
"1627",449418.848410151,5274325.71096872,"Hünd","nd",1,"nd"
"1628",449510.214191742,5403362.18814771,"Hund","nd",1,"nd"
"1629",449699.027351638,5269256.15781689,"Hünd","nd",1,"nd"
"1630",450005.629697835,5424818.1446879,"Hind","nd",1,"nd"
"1631",450173.338670864,5405556.27848254,"Hind","nd",1,"nd"
"1632",450278.784926102,5330480.62295986,"Hoand","nd",1,"nd"
"1633",450326.514851259,5364096.86067631,"Hund, Hünd, Hind","nd, nd",2,"nd"
"1635",450757.552852213,5296481.54508868,"Hund","nd",1,"nd"
"1636",450946.025955321,5283436.67233567,"Hünde","nd",1,"nd"
"1637",450985.516545335,5412241.50661979,"Hund, Hind","nd",1,"nd"
"1638",450987.0942973,5277444.40392675,"Hünd","nd",1,"nd"
"1639",451028.81566137,5404708.28408982,"k.A.","0",1,"0"
"1640",451036.868778183,5292417.7822388,"d'Hünd","nd",1,"nd"
"1641",451066.134384033,5303659.23215699,"Hund","nd",1,"nd"
"1642",451187.267495045,5401316.26154093,"Hunn, Hünn ","nn",1,"nn"
"1643",451207.423588823,5414381.81257324,"Hind","nd",1,"nd"
"1644",451236.076602325,5348778.86799861,"Hund","nd",1,"nd"
"1645",451294.130937327,5302590.25781983,"Hunde","nd",1,"nd"
"1646",451457.79135215,5300351.42345627,"Hund","nd",1,"nd"
"1647",451458.234134429,5337480.00746119,"Hund","nd",1,"nd"
"1648",451461.699431265,5293946.95132896,"Hind","nd",1,"nd"
"1649",451523.77042601,5393650.57194529,"Hund","nd",1,"nd"
"1650",451535.852667851,5427911.86030524,"Hund  ","nd",1,"nd"
"1651",451661.853228837,5276848.57757473,"Hünd","nd",1,"nd"
"1652",451744.200079547,5403259.09972846,"Hund, Hünd  ","nd",1,"nd"
"1653",451943.584641989,5399096.36981438,"Hünd","nd",1,"nd"
"1654",451968.568231051,5309134.73796033,"Hunde","nd",1,"nd"
"1655",451969.408378633,5285523.24840166,"Hünd","nd",1,"nd"
"1656",452018.511021481,5387551.08935227,"Hund","nd",1,"nd"
"1657",452020.616760284,5354983.77400618,"d'Hund","nd",1,"nd"
"1658",452074.894085143,5431041.1439338,"der Hond","nd",1,"nd"
"1659",452108.605705788,5289121.05996154,"d'Hund","nd",1,"nd"
"1660",452317.081707631,5271367.04895635,"Hund, Hünd","nd",1,"nd"
"1661",452330.592654667,5407494.0405731,"Hunn","nn",1,"nn"
"1662",452366.300433837,5305467.89642002,"d'Hund","nd",1,"nd"
"1663",452405.645648742,5278615.22760543,"d'Hünd","nd",1,"nd"
"1664",452491.351695443,5397450.8704077,"Hinn","nn",1,"nn"
"1665",452799.153671968,5325213.90349785,"d'Hünd","nd",1,"nd"
"1666",452807.454193892,5391923.22630153,"Hind","nd",1,"nd"
"1667",452847.441317133,5428011.73879413,"Hind","nd",1,"nd"
"1668",452853.880585041,5406084.42994816,"Hind, Hunde","nd, nd",2,"nd"
"1670",452907.635294341,5346209.27025496,"Hund","nd",1,"nd"
"1671",452942.85162722,5392531.27980748,"Hünd","nd",1,"nd"
"1672",452970.354549521,5268932.12975483,"Hünd","nd",1,"nd"
"1673",453145.061163901,5319314.3708665,"Hunde","nd",1,"nd"
"1674",453158.264848518,5394792.82228951,"Hunn","nn",1,"nn"
"1675",453211.202567007,5280742.69875273,"d'Hu<U+030C>nd","nd",1,"nd"
"1676",453363.81793788,5291602.76734778,"Hünd","nd",1,"nd"
"1677",453441.660002121,5331222.11164,"die Hond","nd",1,"nd"
"1678",453475.72263316,5351063.32506964,"d'Hund","nd",1,"nd"
"1679",453593.839921612,5279402.54737221,"d'Hund","nd",1,"nd"
"1680",453630.060990715,5293695.77433185,"Hund' ","nd",1,"nd"
"1681",453637.833144009,5334310.63620645,"Hund","nd",1,"nd"
"1682",453745.769693797,5400538.60325603,"Hunn, Hinn","nn",1,"nn"
"1683",453926.426528419,5419549.21438014,"k.A.","0",1,"0"
"1684",453958.33361395,5283334.22300202,"Hünd","nd",1,"nd"
"1685",454114.39947538,5426611.47476117,"Hund, Hünd","nd",1,"nd"
"1686",454292.597529113,5287576.27731257,"Hünd","nd",1,"nd"
"1687",454299.457575563,5274217.59723703,"d'Hünd","nd",1,"nd"
"1688",454332.53511693,5312037.68884869,"Hund","nd",1,"nd"
"1689",454478.431767687,5418434.08187466,"Hunde","nd",1,"nd"
"1690",454516.205570764,5282331.73720413,"Hünd","nd",1,"nd"
"1691",454627.991023097,5433496.59710187,"Hund, Hond, Honde","nd, nd",2,"nd"
"1693",454789.247261958,5297027.729651,"Hünd","nd",1,"nd"
"1694",454818.287406838,5426172.13558675,"Hunde","nd",1,"nd"
"1695",454931.204322353,5277585.92375261,"Hünd","nd",1,"nd"
"1696",455018.633324545,5419730.38305712,"die Hund","nd",1,"nd"
"1697",455126.401921782,5409447.46177668,"Hünd","nd",1,"nd"
"1698",455216.382473099,5397571.84321357,"Hind","nd",1,"nd"
"1699",455263.837530369,5308616.93651285,"Hunde","nd",1,"nd"
"1700",455272.420360019,5294072.98900316,"Hünd","nd",1,"nd"
"1701",455353.096544797,5300835.75586358,"Hund","nd",1,"nd"
"1702",455639.861236227,5438675.73707905,"Hunde","nd",1,"nd"
"1703",455671.775092551,5303275.25250608,"Hund","nd",1,"nd"
"1704",455739.517882878,5413191.17353416,"Hunn ","nn",1,"nn"
"1705",455778.221585399,5275094.23300624,"Hünd","nd",1,"nd"
"1706",455876.651361999,5437060.72022282,"Hund","nd",1,"nd"
"1707",456012.890580095,5316408.41832244,"Hund","nd",1,"nd"
"1708",456041.918484897,5416384.89419472,"Hunn","nn",1,"nn"
"1709",456243.476589976,5421232.53300509,"Hunn, Hund, Hunn","nd, nn, nn",2,"nd, nn"
"1711",456460.319695668,5278794.65775887,"Hund","nd",1,"nd"
"1712",456467.35706749,5271491.3128612,"Hünd","nd",1,"nd"
"1713",456530.784968592,5424728.81410173,"Hond","nd",1,"nd"
"1714",456611.471827065,5320101.89492898,"Hünd","nd",1,"nd"
